"Neighborhood","Neighborhood_Latitude","Neighborhood_Longitude","Venue","Venue Latitude","Venue Longitude","Venue Category"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Olly Fresco's",43.6469122319093,-79.3795966169646,"Deli / Bodega"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"iQ Food Co. (First Canadian Place)",43.6483570851992,-79.3821924185873,"Salad Place"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Pi Co.",43.648651,-79.385874,"Pizza Place"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Richmond Station",43.6515687256211,-79.3792659400033,"American Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Bardi's Steak House",43.64622,-79.383074,"Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Indigospirit",43.6483498759025,-79.3803474731034,"Bookstore"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Ki Modern Japanese + Bar",43.647223,-79.3793738,"Japanese Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Nathan Phillips Square",43.6522704732229,-79.3835163116455,"Plaza"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"The Chase",43.6509519820936,-79.3794220198302,"New American Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"The Adelaide Hotel Toronto",43.6498312,-79.3801639,"Hotel"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Tim Hortons",43.6468622,-79.3825442,"Coffee Shop"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Hilton",43.6499459,-79.385479,"Hotel"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"The Gabardine",43.6509880106423,-79.3812251321815,"American Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Hockey Hall Of Fame (Hockey Hall of Fame)",43.6469744514311,-79.3773232394268,"Museum"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Beerbistro",43.6494190437884,-79.3772372603416,"Gastropub"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Union Pearson Express",43.6443620065888,-79.3831992790795,"Train Station"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Starbucks",43.646799,-79.38069,"Coffee Shop"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Tachi",43.6505960389313,-79.3833961305513,"Sushi Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Ninki Izakaya",43.6502278235231,-79.3848626000456,"Japanese Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Five Guys",43.6487987190222,-79.3816807899204,"Burger Joint"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Pilot Coffee Roasters",43.645018144647,-79.3804150931199,"Coffee Shop"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"The Cambridge Club",43.6516628781276,-79.3830746973228,"Gym"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Byblos Toronto",43.6476150541718,-79.3883810317138,"Mediterranean Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Michael's on Simcoe",43.6482688166175,-79.3863282123413,"Steakhouse"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Sweet Lulu",43.6505565048994,-79.381175432244,"Asian Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Kojin",43.6493977072536,-79.3860910662485,"Colombian Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"John Allans",43.6514466352119,-79.3813538961139,"Salon / Barbershop"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Royal Alexandra Theatre",43.647255,-79.38753,"Theater"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Fune Japanese Restaurant",43.6485136554457,-79.3864565782004,"Japanese Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"JaBistro",43.6496868589374,-79.3880900154747,"Sushi Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Canadian Opera Company",43.6506601893789,-79.3862416955901,"Opera House"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Craft Beer Market",43.6498722789121,-79.37839828996,"Beer Bar"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"One King West Hotel & Residence",43.6491395,-79.3778763,"Hotel"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"GoodLife Fitness Toronto 137 Yonge Street",43.651242,-79.378068,"Gym"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Old City Hall",43.6520088008761,-79.3817442232328,"Monument / Landmark"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Starbucks",43.647261,-79.378599,"Coffee Shop"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Buster's Sea Cove",43.6477741058429,-79.3791808026217,"Seafood Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Ruth's Chris Steak House",43.6499174,-79.3857238,"Steakhouse"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Mercatto",43.6502431921682,-79.380819891499,"Italian Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Toronto PATH System",43.6499034069898,-79.3830527039004,"General Travel"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Noodle King",43.6517063279488,-79.3830462891255,"Asian Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Freshii",43.6492730843272,-79.383748312043,"Salad Place"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Union Chicken",43.6449118590361,-79.3823253470279,"Fried Chicken Joint"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Leña",43.651722,-79.379205,"Latin American Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Balzac's Coffee",43.6443725841484,-79.3830647002742,"Coffee Shop"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Thai Island",43.649145978114,-79.3837983529252,"Thai Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Chotto Matte",43.646473,-79.378782,"Japanese Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Ruby Thai (First Canadian Place)",43.6490914021937,-79.3815999014514,"Thai Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"The Burger's Priest",43.6486432829809,-79.3875387671966,"Fast Food Restaurant"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Astarté Fresh Yogurt Bar",43.6475959178074,-79.3864193897501,"Café"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Cosmopolitan Toronto Centre Hotel & Spa",43.6490643295747,-79.3775975970113,"Hotel"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"FLOCK Rotisserie + Greens",43.6509884948632,-79.381917087127,"Salad Place"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Earls Kitchen & Bar",43.6479456629803,-79.3837058277153,"Bar"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Tim Hortons",43.6461045781977,-79.38257150352,"Coffee Shop"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"McEwan Foods",43.647160111264,-79.3810440254805,"Deli / Bodega"
"First Canadian Place, Underground city",43.6484292,-79.3822802,"Piper's Gastropub",43.6454681111447,-79.3817790558146,"Cocktail Bar"
"The Kingsway, Montgomery Road, Old Mill North",43.6536536,-79.5069436,"Lambton Kingsway Outdoor Pool",43.6548205461607,-79.5092305517794,"Pool"
"The Kingsway, Montgomery Road, Old Mill North",43.6536536,-79.5069436,"Lambton-Kingsway Park",43.6570849015956,-79.5081446552562,"Park"
"The Kingsway, Montgomery Road, Old Mill North",43.6536536,-79.5069436,"Humber River Falls",43.6556167733157,-79.5017023301528,"River"
"Church and Wellesley",43.6658599,-79.3831599,"DanceLifeX Centre",43.6669558344877,-79.3852972984314,"Dance Studio"
"Church and Wellesley",43.6658599,-79.3831599,"Storm Crow Manor",43.6668398569502,-79.3815927802971,"Theme Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"The Alley",43.665922447985,-79.3855667275224,"Bubble Tea Shop"
"Church and Wellesley",43.6658599,-79.3831599,"Bar Volo",43.6654618484937,-79.3856915831566,"Beer Bar"
"Church and Wellesley",43.6658599,-79.3831599,"Fabarnak",43.6663767758541,-79.3809639685041,"Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Glad Day Bookshop",43.6652711935088,-79.380785126725,"Bookstore"
"Church and Wellesley",43.6658599,-79.3831599,"Smith",43.6669266674588,-79.3814213595427,"Breakfast Spot"
"Church and Wellesley",43.6658599,-79.3831599,"Barbara Hall Park",43.6668785701142,-79.3810677760163,"Park"
"Church and Wellesley",43.6658599,-79.3831599,"Sansotei Ramen 三草亭",43.666734794517,-79.3853530009483,"Ramen Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Como En Casa",43.66516,-79.384796,"Mexican Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Ho's Team Barber Shop",43.6656303165688,-79.3813592665086,"Salon / Barbershop"
"Church and Wellesley",43.6658599,-79.3831599,"FUEL+",43.6643993632446,-79.3804271841424,"Juice Bar"
"Church and Wellesley",43.6658599,-79.3831599,"North of Brooklyn Pizzeria",43.664383604569,-79.3803757198387,"Pizza Place"
"Church and Wellesley",43.6658599,-79.3831599,"Starbucks",43.66498,-79.38051,"Coffee Shop"
"Church and Wellesley",43.6658599,-79.3831599,"Coach House Restaurant",43.664990598532,-79.3848141572777,"Diner"
"Church and Wellesley",43.6658599,-79.3831599,"T-Swirl Crepe",43.663452,-79.384125,"Creperie"
"Church and Wellesley",43.6658599,-79.3831599,"Openmat Mixed Martial Arts",43.6661716079411,-79.3847667237342,"Martial Arts School"
"Church and Wellesley",43.6658599,-79.3831599,"Bloom Cafe",43.66548,-79.38497,"Dessert Shop"
"Church and Wellesley",43.6658599,-79.3831599,"Hero Certified Burgers",43.6656240302998,-79.3809043076909,"Burger Joint"
"Church and Wellesley",43.6658599,-79.3831599,"Tokyo Grill",43.6650852381494,-79.3847069255479,"Japanese Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Si Lom",43.6650100773195,-79.3806828819905,"Thai Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Sushi Garden",43.6648584007325,-79.3849411288018,"Sushi Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Seduction",43.6656202075962,-79.3846813872125,"Adult Boutique"
"Church and Wellesley",43.6658599,-79.3831599,"Ethiopian House",43.6665987043968,-79.3856690674261,"Ethiopian Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Tokyo Sushi",43.6658853309369,-79.3869768486816,"Sushi Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Kothur Indian Cuisine",43.6678722955821,-79.3856591115315,"Indian Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Churchmouse & Firkin",43.6646321732835,-79.380406123899,"Pub"
"Church and Wellesley",43.6658599,-79.3831599,"Church Street Espresso",43.6682922141715,-79.38187727767,"Café"
"Church and Wellesley",43.6658599,-79.3831599,"Baskin-Robbins",43.6650730811507,-79.3806843761562,"Ice Cream Shop"
"Church and Wellesley",43.6658599,-79.3831599,"The Men's Room",43.6644455965259,-79.3800670482179,"Men's Store"
"Church and Wellesley",43.6658599,-79.3831599,"Black Eagle",43.6640847397155,-79.3800982345689,"Gay Bar"
"Church and Wellesley",43.6658599,-79.3831599,"Toronto Hemp Company",43.6684194293205,-79.3858484359809,"Smoke Shop"
"Church and Wellesley",43.6658599,-79.3831599,"The Keg Steakhouse + Bar",43.6667561839781,-79.3783024180196,"Steakhouse"
"Church and Wellesley",43.6658599,-79.3831599,"Piedmont Coffee Bar",43.6682864059433,-79.3825202671142,"Coffee Shop"
"Church and Wellesley",43.6658599,-79.3831599,"Central YMCA",43.6630833100677,-79.3850249321488,"Distribution Center"
"Church and Wellesley",43.6658599,-79.3831599,"Woody's and Sailor",43.6643896840235,-79.3803613110069,"Gay Bar"
"Church and Wellesley",43.6658599,-79.3831599,"Bikram Yoga Yonge",43.6682053214923,-79.3857800960541,"Yoga Studio"
"Church and Wellesley",43.6658599,-79.3831599,"Kawa Sushi",43.6638943893899,-79.3802100946451,"Japanese Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Out On The Street",43.6682931690328,-79.3803404783587,"Men's Store"
"Church and Wellesley",43.6658599,-79.3831599,"Hair Of The Dog",43.6628277985582,-79.3796697597174,"Gastropub"
"Church and Wellesley",43.6658599,-79.3831599,"Burrito Bandidos",43.6629621781693,-79.3839555419055,"Burrito Place"
"Church and Wellesley",43.6658599,-79.3831599,"Kintaro",43.6641516024986,-79.3802640939956,"Sake Bar"
"Church and Wellesley",43.6658599,-79.3831599,"Hone Fitness",43.6674837166279,-79.3855101695124,"Gym"
"Church and Wellesley",43.6658599,-79.3831599,"Wish",43.6687592660015,-79.3856936531771,"Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Rooster Coffee House",43.6696537857195,-79.379870566686,"Coffee Shop"
"Church and Wellesley",43.6658599,-79.3831599,"The Yoga Sanctuary",43.6614994975976,-79.3836361335075,"Yoga Studio"
"Church and Wellesley",43.6658599,-79.3831599,"Wow! Sushi",43.668514,-79.386686,"Sushi Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"The Betty Oliphant Theatre",43.6643149030362,-79.3777296328773,"Theater"
"Church and Wellesley",43.6658599,-79.3831599,"Tokyo Kitchen",43.6687826237386,-79.3851530521585,"Japanese Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"7 West Cafe",43.6686650327527,-79.3868295393642,"Café"
"Church and Wellesley",43.6658599,-79.3831599,"Cawthra Square Dog Park",43.6665833115898,-79.3800401687622,"Dog Run"
"Church and Wellesley",43.6658599,-79.3831599,"The Anndore House",43.6688006069821,-79.3854126473606,"Hotel"
"Church and Wellesley",43.6658599,-79.3831599,"NC Salon +",43.6694059353846,-79.3867475255543,"Health & Beauty Service"
"Church and Wellesley",43.6658599,-79.3831599,"Ritz Caribbean Food",43.6695452704982,-79.3865061570216,"Caribbean Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"The Blake House",43.6644683541315,-79.3774708720394,"American Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Onnki Donburi",43.6697574265512,-79.3845741987884,"Japanese Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"The Salad House",43.6695080184759,-79.3860606837316,"Mediterranean Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"H Mart",43.6693315954763,-79.3862571348806,"Grocery Store"
"Church and Wellesley",43.6658599,-79.3831599,"Constantine",43.668772727074,-79.3852871068565,"Mediterranean Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Rolltation",43.669388,-79.386566,"Sushi Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Starbucks",43.662407,-79.385943,"Coffee Shop"
"Church and Wellesley",43.6658599,-79.3831599,"Starbucks",43.668071,-79.388367,"Coffee Shop"
"Church and Wellesley",43.6658599,-79.3831599,"Miss Korea",43.6689498901217,-79.3861649161509,"Korean Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"O. Noir",43.6691446542057,-79.3825046582174,"Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Town Inn Suites",43.6690559721306,-79.3825731190367,"Hotel"
"Church and Wellesley",43.6658599,-79.3831599,"Joe Fresh",43.661956,-79.38016,"Clothing Store"
"Church and Wellesley",43.6658599,-79.3831599,"Kokoni Izakaya",43.6641814338172,-79.3802583304021,"Japanese Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Church Street Garage",43.6647102406959,-79.3803316033599,"Gay Bar"
"Church and Wellesley",43.6658599,-79.3831599,"The Drink",43.6641667581565,-79.3801489917456,"Coffee Shop"
"Church and Wellesley",43.6658599,-79.3831599,"Flash",43.6643187307648,-79.3801901353653,"Strip Club"
"Church and Wellesley",43.6658599,-79.3831599,"Bishop and Belcher",43.6700957300856,-79.3823540589965,"Pub"
"Church and Wellesley",43.6658599,-79.3831599,"Noah's Natural Foods",43.6685320957539,-79.3858846312063,"Food & Drink Shop"
"Church and Wellesley",43.6658599,-79.3831599,"Alexander Wood Statue",43.6637021940948,-79.3803012382339,"Sculpture Garden"
"Church and Wellesley",43.6658599,-79.3831599,"Croissant Tree",43.6695751695142,-79.3823307429487,"Coffee Shop"
"Church and Wellesley",43.6658599,-79.3831599,"A&W",43.6664149586636,-79.3782349573525,"Fast Food Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"Asahi Sushi",43.6698738530973,-79.3829426507516,"Sushi Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"The Village Pharmacy",43.6644393197636,-79.3802627921104,"Pharmacy"
"Church and Wellesley",43.6658599,-79.3831599,"McDonald's",43.6688535356216,-79.3859621151277,"Fast Food Restaurant"
"Church and Wellesley",43.6658599,-79.3831599,"World Pride Toronto - South Stage",43.6626368484201,-79.3793082475771,"Music Venue"
"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,"Rorschach Brewing Co.",43.6634831695922,-79.3198236863948,"Brewery"
"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,"Leslieville Farmers Market",43.6649013980086,-79.3197835434395,"Farmers Market"
"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,"The Sidekick",43.6644842809571,-79.3251615270421,"Comic Shop"
"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,"Chino Locos",43.6646532799861,-79.3255844888222,"Burrito Place"
"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,"Queen Margherita Pizza",43.6646853917816,-79.3241639671688,"Pizza Place"
"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,"Chick-n-Joy",43.6651812798167,-79.321403492799,"Fast Food Restaurant"
"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,"The Green Wood",43.664728250548,-79.3241171935187,"Restaurant"
"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,"Ashbridges Bay Skatepark",43.6625478670493,-79.3156306910449,"Skate Park"
"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,"East End Garden Centre & Hardware",43.664564,-79.324471,"Garden Center"
"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,"Amin Car Repair Garage",43.6635438797974,-79.3201301752881,"Auto Workshop"
"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,"The Ashbridge Estate",43.6646908436397,-79.321804856585,"Garden"
"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.6627439,-79.321558,"TTC Russell Division",43.6649079111447,-79.3225595677266,"Light Rail Station"
